Curing (days),Cement (kg/m³),w/c,Coarse aggregate (kg/m³),Fine aggregate (kg/m³),CNT (%),Compressive strength (MPa)
30.0031737927176,447.2421742219584,0.5100961906514031,878.7891217607388,187.0342399787899,0.010597216311354742,42.54612462835966
7.278353368075763,382.7942879027297,0.5523830306089774,954.8204919898977,691.4629550813411,0.20876882116887865,45.80524798941448
29.597693674597057,300.7139571146948,0.7529426470369586,527.1278541726135,1234.0377158623037,0.0,29.148034441377185
28.0,360.0,0.5,845.0,789.0,0.0,42.0
26.13249396324388,400.60662823461365,0.4920072253993936,1107.9640380455278,685.2877546574683,9.976071189444296,48.252363017436174
91.0,450.0,0.44,1057.5,513.0,0.0,58.0
27.34405156867501,402.50978208480905,0.4452135189056968,897.6417583892722,803.238831243034,0.0,42.309657228599924
29.717635000445945,475.0640654311396,0.43458740718270705,866.9535360591988,494.0878822927214,0.06216445979326029,51.088650421831
89.87871651625042,451.5873130361802,0.44105915303248916,1053.3376161979254,516.5451208052215,0.024854754445511745,58.75535098524087
56.0,475.0,0.46,1192.25,584.25,0.0,54.0
7.0,335.0,0.58,1200.0,618.0,0.0,23.75
1.5437204711131023,398.1265061414296,0.49052646058785093,1094.9119852801139,623.4740970136025,10.038597072523428,19.456235081522202
92.61670869820975,378.17068531419187,0.4789478506039404,1117.3544237420492,452.4988051726001,0.034660855526552486,51.81209907613958
92.0410179646845,472.97588765096066,0.460235772640442,1178.1992521281616,585.596638885166,0.0,57.34320867720849
92.93389946030987,410.1998392539592,0.5024217617086422,1148.2806753665423,607.2286022564529,0.0,57.69349090271695
91.04852838296839,427.075586835029,0.49068660203159054,1180.1699153770141,603.0726481049983,0.0,52.72207821898846
90.80021094299431,473.06751600247014,0.43659425888975373,852.6963881154463,520.4683007670488,0.0,59.59617224408707
28.0,425.0,0.49,1177.25,590.75,0.0,45.1
27.57860491684276,427.8232894662895,0.3968459289989333,857.7204917344503,832.0592480231383,0.0,45.516252864664864
92.10546598647618,375.85242823121854,0.532746954471476,1134.3707641422286,586.4456518543973,0.0,45.038222478667215
28.272288470302808,357.75169088234617,0.5094338123099355,1024.5305040716682,850.9854180934647,1.0101491329552752,37.868466196455174
27.750087902365106,478.4185797373511,0.41998941340832663,788.7526516032735,448.0981256249574,0.20680594416267722,54.50057630441744
29.69505840994728,354.69116530936714,0.7578975810432571,1033.9984098448085,850.9294537297475,0.018166941383555235,15.768371332112359
15.909575283285017,334.90686690778455,0.5814731555652998,1189.2114310857924,621.2179229952171,0.0,34.00368730916478
27.72211538018285,403.700822686593,0.4432290479718256,855.8247860078578,808.0821077970202,0.0,43.78635332380135
29.83793294979811,476.98968718203366,0.4457771659550797,1169.7767916178407,567.8555158789427,0.08666891384302852,52.773701664492
28.0,380.0,0.55,951.3,756.8,0.1,57.5
28.0,450.0,0.49,837.0,580.5,0.0,45.3
25.847999440353878,337.344775169053,0.5786894091207752,1204.8532902539462,618.8103546257602,0.0,36.30448031574981
26.587736117124233,397.4114129147721,0.45148771669385385,898.313230128129,806.736397652521,0.1292854108338697,41.40094691947553
93.33976039472829,450.1092836194831,0.44027883645003046,1059.1662579601295,520.747350556491,0.2163497445886461,58.83107300157673
28.85863507860546,397.8179448545554,0.4520003156746749,831.9912830528953,859.3067947849187,0.0,41.41771556169476
90.0,410.0,0.5,1132.0,609.0,0.0,58.1
31.16095544565409,322.5321397099193,0.6780929545900476,540.5374065455443,613.712645158074,0.0,40.32295063064979
31.504272783961426,450.17421283121854,0.4378742527396622,1056.0893118191693,508.96876219922314,0.10746353469830863,52.92957251382204
54.03447931190602,401.0563089324288,0.5021210498690244,1131.2015373068036,574.5201838033837,0.0,51.958434367404145
14.873975605313323,337.05589267349325,0.5743917228292572,1166.0583308224136,684.6573863824623,0.03782371899911461,38.05743739438191
28.0,355.96,0.75,1032.3,848.38,1.0,17.58
26.654606218058273,382.1520505853648,0.5472075443602267,930.2686957919,745.3915238135679,0.4510146417368604,51.383334771651796
28.0,475.0,0.44,874.0,503.5,0.0,51.3
30.465122241525854,357.9735861814396,0.748617885451068,1035.056931905516,834.4771803979218,0.7243332035266066,17.309277896745808
28.0,380.0,0.55,952.0,757.0,0.1,57.5
91.0,450.0,0.49,1228.5,616.5,0.0,53.7
28.0,450.0,0.51,891.0,175.5,0.0,42.7
28.496058855566734,398.7585657183422,0.5252159774332897,1173.4898376132771,614.1626784517224,0.0,41.468364348509894
28.0,450.0,0.44,1057.5,513.0,0.0,49.6
57.68006678384782,400.1792006734797,0.4849300957211823,1165.2319811570378,471.66358235268393,0.02065330621569588,52.06209532942619
57.02940648509862,375.292822323413,0.5077461789312315,1198.8704720677379,504.8892992616359,0.0,47.51699659747866
28.0,425.0,0.49,1177.25,590.75,0.0,45.3
5.690332575788295,335.07123604166696,0.5866189947270232,1254.6621742483946,596.0959150818511,0.0,27.239117219285014
27.35229174420469,382.14206771569627,0.45904896946359736,1465.020724319311,788.7405973298012,0.0,30.854630619521366
2.5539788422919205,399.0270851866776,0.4956506516593297,1111.6815338933118,664.9750519129018,4.793137193337464,18.71781950878912
25.979098175255103,379.57846852505656,0.5546463069180819,941.1345288238001,754.5674438888609,0.10116063075653185,47.905295520325126
92.36147733996549,402.6064407041401,0.45058292042296455,1085.1382360743464,450.00963506268334,0.0,56.31019122516132
25.662669698601604,473.90343700633207,0.44166787703616966,885.37306979973,510.45371202502724,0.11433683013016194,51.968149766595594
55.05184379204664,372.08150465813367,0.5294968747608221,1135.0668465167464,593.1971479479404,0.17834019611886107,40.82247296961529
56.0,380.0,0.46,1466.8,790.4,0.0,36.6
27.67721243682391,403.98383175335397,0.4358690888834116,934.1746423292717,707.9376917966554,0.0001894496830988311,41.913653441961664
87.31661226898747,380.08591636955737,0.5505195478463522,959.3556942931248,690.4211330726299,0.13205893496014448,58.34816788304998
26.668623797498388,350.9561148770135,0.406772707029891,1042.9918989636376,847.5842988972136,0.7829353304296337,43.10961613308463
56.0,425.0,0.52,858.5,607.75,0.0,46.9
56.25389576417591,403.0678249436014,0.5320476836604756,1190.8946247822932,611.5382386626252,0.13796587579376052,45.9102467666762
56.394133413933524,426.7102368760852,0.5129987646195194,1243.3925212443976,632.2259751369562,0.0,48.38923765467077
7.241589595966928,348.8665650090241,0.40450762708897975,1133.5193825393753,663.2681012756816,0.10847612285528119,36.675136654305824
28.726370905287585,382.06929123516755,0.5520095172195072,969.9970502035901,695.8761592120429,0.6175851068059544,49.90226228288042
7.0,410.0,0.5,1132.0,609.0,0.0,36.9
28.64252369426181,400.27451120941936,0.45156532471165467,943.3590135572329,747.7978781128983,0.11230685479649839,42.854341306790296
177.45772623642625,411.09576959502505,0.49746520932238275,1135.6582414547827,601.6814478336119,0.030034540051533908,60.16459348943993
28.026659907187312,452.8182894271205,0.40191453093301666,901.0251687002906,775.8174437177718,0.014137159821030122,43.95660326947411
26.96088194528528,474.7397786006361,0.45713169965823186,1188.35968108135,572.0700607395178,0.09677267672489878,48.074072603569995
29.45925908221718,385.7133561557323,0.554523627891047,947.284445167629,752.7547377991516,0.16295049480895896,58.260471316602526
26.818124790711494,517.8483576243174,0.4483493137224997,8.022147492999931,1610.0567153180984,0.025348797167339038,31.651393487446654
90.02229229482852,373.60868352777265,0.5355367736234544,1119.9280114870658,574.9620969747479,0.0,47.56000999839783
93.02402688292865,445.16871951968704,0.5142264598983066,891.5722833562717,198.62536854461277,0.09710527661451833,48.897198542505926
180.2698650448756,303.2593620154023,0.7499295146094564,555.6356967879992,1243.7005471136445,0.0,34.074138688165505
28.577917245784192,455.58205284332576,0.3984475284712464,945.7541459299765,720.9891304644789,0.09921841960538312,44.00585563513435
28.45017911129991,336.43760500083965,0.49819952525540206,893.5266821210972,794.17792319403,0.0,44.46226714679072
30.255608039439824,426.2313601850474,0.4668748555082942,869.0971892560691,511.77093418598554,0.07802766496996412,47.885729934133614
55.648665102025944,478.11650787915664,0.45759312761192306,821.1153604210834,576.6297159218128,0.0,53.441607537802
27.68376601614531,381.90738639501956,0.4587493864034989,1461.5342176196327,785.1044831115687,0.07659583465258124,31.372101506979032
27.48463148303812,449.89347942935,0.397211093882045,883.7155394856703,774.4446107924011,0.0,43.373911660573306
29.65410045138711,348.2154294537094,0.4035638301536083,1114.7181359994488,663.7367853058862,0.08987691321534494,57.70911506776789
28.3759500105773,354.2199581954497,0.39594436359262386,1035.303594038131,842.910498710636,1.0086071153830105,45.06389500522526
28.54830702373151,423.0826419237845,0.5211839234653237,847.9180476803306,623.5527357890758,0.0,40.40828173676931
56.0,425.0,0.49,1177.25,590.75,0.0,51.5
28.0,320.0,0.56,898.0,782.0,0.0,40.0
91.0,350.0,0.54,1197.0,521.5,0.0,46.6
28.1026260002861,376.1969002713651,0.5494009798918594,963.8143391989826,705.9764490546847,0.18259066365678317,52.21581041239265
29.1459267883069,401.22478451069253,0.48868128132843713,1097.1487779467436,651.5957523737067,5.047883037124563,51.0021564696905
26.61220676159173,333.0947075921323,0.5748718201210578,1179.9974015393689,674.6180857210389,0.1457702062238,36.23234906804163
31.38137803975874,380.7306880947968,0.5442118713302,962.7424311183911,754.097228712008,0.6136638748494552,52.303204148348044
6.377695681222186,403.18589619050096,0.4932375041756169,1105.5373962010133,644.8317982785047,4.995644567449822,41.255629163498796
7.0,380.0,0.55,952.0,696.0,0.05,40.4
28.0,355.96,0.4,1032.3,848.38,1.75,29.87
27.090011856002324,383.96675022706876,0.5606052743217019,956.6119774955938,765.412367608733,0.039543493838859,45.10783077049694
5.543211394077763,397.9574755324929,0.4883499628575872,1102.9529504778848,648.737878673583,10.121598310596292,42.695488152180886
8.678744387604912,400.1484360823169,0.48935184965444,1110.8931541714092,649.240090555728,10.097278371239637,45.27377211937261
27.03576367982757,448.96191745234773,0.40247462494178754,949.0771009599483,704.9369484106606,0.006265052015342174,42.79534750382925
29.013722281673015,379.10110307758515,0.5422783081783568,954.8799792869445,747.0627136935261,0.47498721495243235,47.559294079572126
59.34836732135454,423.1336752779896,0.4928182647494787,1178.1884040850734,586.3722656021142,0.12167265235668466,51.82620823349923
27.74725829377605,407.66192712143317,0.4994899787051661,1142.5197193336671,615.7385428543653,0.02820530582307008,51.49614060186781
26.83044374013147,382.1355466583871,0.5536062062117141,940.0186880492032,746.602430372555,0.42010331478106716,46.41801643759793
89.95895401508494,347.7947051247334,0.5435719444559165,1186.5442447493147,530.9957310286258,0.05911233078586056,46.267511280885806
27.235016097634993,356.37856962735816,0.40532444586367655,1038.6679116391865,858.42794957438,0.8492668066239301,42.825473011804206
91.0,425.0,0.49,926.5,548.25,0.0,52.8
28.0,525.0,0.45,0.0,1580.0,0.12,31.25
5.638260021364093,401.3847242777779,0.487736767720531,1109.0481168062806,650.198251225722,9.979199246146315,40.15268353778179
93.55873693206487,471.7366873127312,0.42578233945791927,810.2287452152109,436.31652286267973,0.0,61.89081984513237
89.96676235360405,401.5103465927832,0.4838019507142259,1172.9841691367037,484.01156614999076,0.01417881125640273,53.3837400741273
90.51935097721967,403.7785966740465,0.5306699302936507,939.9615498063295,587.0504435020459,0.007062251844059056,48.67174605157308
7.890383152810028,336.46446278593413,0.583695034111045,1178.9834179261368,681.2873929967866,0.0,28.47350278587788
24.786697036100687,378.81340206832306,0.5086365428562983,1200.3753538158812,504.79109800981684,0.0,41.230054037762336
91.0,425.0,0.52,858.5,607.75,0.0,48.5
55.82952045583782,420.7737548484531,0.5136853842118869,853.8595888244465,600.4650664323863,0.10098563173350028,47.17221951204583
29.967336897238788,372.12367687169075,0.5085429146285548,1206.9817983068444,496.5478561518589,0.04127165523250176,41.92586273379258
93.72596683916248,448.96047947443503,0.4746066969970739,900.9575988852778,529.7208799365088,0.20812802500597893,55.727701412144405
54.0929202484167,398.0529820841691,0.4841545243889042,1163.6470875641714,479.8499886720627,0.08556482137244988,51.38598347648342
26.749659700481516,305.7416745447564,0.559778390313648,828.334274052265,898.189528448451,0.0,41.75284603796077
27.956102209458738,250.6228197661187,0.8767117303513386,548.2790644136954,1298.3152769087542,0.0,22.528990531822156
88.76328400499158,379.3664114221996,0.5540663964319951,943.2040391202241,691.7935197373336,0.5065554255707057,57.12043559458634
7.111707929610951,376.59262713386767,0.5486079114979049,965.9636421956018,689.6480894995561,0.6329933715094379,38.16295299022238
26.229098848252296,426.8635974824961,0.4869492974115762,1180.4211568798844,597.6693384475224,0.0,44.88788989602163
27.795255444235025,450.8663658845005,0.46813892642399585,1131.3275653727085,561.5677871421103,0.24190548984924465,48.34671213203563
56.0,375.0,0.53,1143.75,592.5,0.0,40.9
25.74871828363038,355.0715545544062,0.7513857617069033,1020.7680691671768,850.0145345191794,0.4837354644167739,17.352234889606923
90.21081252955314,352.4874464991975,0.5443540388471677,1201.7485481689268,495.4262304922677,0.03070949108620288,47.003603095669796
28.0,400.0,0.53,944.0,576.0,0.0,39.6
89.25268903206317,374.55318515255175,0.5347874696221928,1150.103157497287,583.9730586653728,0.02850906363572887,47.95090360020413
92.95907615001165,475.3559691122265,0.4593695286884445,823.6734593727422,552.6836976193281,0.0,56.589367224929
14.473877596835745,334.24880628173526,0.5758096923949522,1247.6629043454632,600.2610111316917,0.0360269714205642,30.15484576037174
57.41947780923199,400.63249288586934,0.5023675959528852,898.0559155374928,524.8292645143296,0.035167072295396326,51.44607868457562
91.13965542526776,450.5871035305035,0.4433894915229958,828.7619539197466,485.7991695068399,0.047787171163214785,58.62168435768683
31.6496860158249,353.0380180603559,0.7533352784887392,1035.3385902136065,841.4658930365035,1.1052796046096103,27.59649406692804
29.277569381302083,356.4902417878238,0.40643793259745414,1055.1833963614727,848.3864646393265,1.3609910763790667,42.90226524075186
28.0,475.0,0.42,1040.25,498.75,0.0,54.5
29.179672577548267,359.95300741047055,0.5005763231627579,1031.9267182361011,859.1079947848598,0.9207684800996307,37.828877149128004
88.7897726569456,399.250764591945,0.502654186221167,1124.8253202567785,572.3570254695225,0.0,52.50958366479546
28.0,350.0,0.66,517.0,1197.0,0.0,35.7
31.170327291314873,341.4660803577231,0.4984545721051396,900.7548169133726,834.6810817615935,0.0,40.66377096531104
8.280529852965035,347.73274117820307,0.4045166988528049,1102.7242704683295,668.4070372571547,0.0,36.049196924145505
91.0,425.0,0.47,1096.5,544.0,0.0,54.5
7.509402079337621,350.2081917842021,0.407172670614417,1125.8631227030737,663.4606025004563,0.21142113059547235,38.38063433750822
27.270358931703413,355.98762690005367,0.40473721361721704,1023.6304160696267,866.5820217612496,0.03900724515310621,23.086144636456964
56.11932154407584,378.67116650106743,0.5058925577388685,1208.8258890662605,507.76042139281225,0.01140926616998227,43.71901214874196
1.0,400.0,0.49,1105.0,654.0,0.0,14.7
27.72287255929367,377.0563569441575,0.5126938444713028,1191.857609588792,499.81027961052405,0.04462541992363539,41.28389749422878
90.60447648493424,396.620658026262,0.48576752594076134,1164.5847739301482,495.001553055706,0.11144589471061847,53.22952681101168
28.947547807948517,354.7419413902206,0.5007925725779454,1034.7510373283337,831.559005139044,0.2742482071501376,27.05209013635407
56.0,450.0,0.47,1143.0,562.5,0.0,53.4
28.0,380.0,0.55,952.0,757.0,0.05,50.7
88.06999925963744,407.46292783808144,0.4982818092510957,1132.4585174963204,582.1074260496337,0.0,58.11082826665923
56.06719975540039,422.3215006701111,0.4645232476682895,1094.731112475563,550.9667846899125,0.0008176076028649221,53.1875648210364
89.60507754929864,376.0700423503552,0.503102108092398,1195.4003178222492,498.7219920549791,0.0,50.080142440613116
0.0,398.51304234998753,0.48604205893155206,1100.1243904523785,638.8332237767165,10.142105002517047,20.81690850124694
56.1141238908105,378.8482488456296,0.4745291961603182,1115.869980742473,459.77988724833995,0.033310214335427045,48.81615374988193
28.103561611999673,423.0332995210801,0.4667915119167945,1104.031286344922,557.7413419012224,0.15952266379330732,46.532791455301194
56.0,475.0,0.42,1040.25,498.75,0.0,58.7
29.22156996749092,337.75613008431804,0.49962396094034334,856.5428727967601,885.3325275623802,0.02980324348034293,41.39183112320212
25.57972964169488,476.3902301135363,0.4405821788534315,1159.7121674503042,562.6616016493851,0.0,50.25299481357158
5.69918513039964,348.67766220084906,0.40403140023855133,1116.983631068053,668.7930871359172,0.4596533988015692,38.60043545716438
27.25534760472674,356.63589519829486,0.4060541782547355,1015.0168792038234,845.6401279094542,1.0602302274854678,46.13937600977683
28.69814510849647,352.8642938011332,0.753096690344084,1045.2128993817498,845.9004338987124,0.07850807950272917,16.131232195754237
90.90255521377432,396.8065331057345,0.5275929753243893,951.1927584161774,582.232435545871,0.027429300319203476,48.29017940830108
10.239370622427376,333.55311199596395,0.5826462851278467,1204.3719913760237,600.2608402607771,0.13441494682623686,23.51526993223177
89.34871536245223,378.6557493792134,0.5532112157036795,944.4721525057377,678.9778171466932,0.2233363801688742,67.08657897711726
27.899651825854548,381.45717674308355,0.5498015512797488,951.7475641106056,764.0166907491162,0.13682796096327154,57.218264355037405
176.4732132471049,303.63878127126014,0.755694604308018,533.848039198247,1231.695732442365,0.0,34.48204419307354
28.0,425.0,0.49,926.5,548.25,0.0,44.7
28.0,350.0,0.54,1197.0,521.5,0.0,36.6
90.35894443444491,376.24454135203837,0.5118281596124284,1214.0738703538962,498.2175659737961,0.07139236067943781,50.45294867136875
28.0,400.0,0.45,845.0,863.0,0.0,41.3
92.17810103184314,477.8097842100726,0.442227942443309,1173.7971623773328,564.0306374240687,0.0,58.96728513666837
91.0,450.0,0.51,891.0,175.5,0.0,49.6
90.8007478524293,380.44271703736626,0.5514760160388835,952.805170124857,684.0883255443356,0.11425157298832665,59.38859820397529
28.278034945506285,384.3084609149185,0.4365818177040492,923.4081869457917,733.764422383217,0.0,45.26236228641064
180.0,250.0,0.87,555.0,1285.0,0.0,26.6
29.14190584124179,427.0751351568505,0.5102542311171444,1240.3824555074216,638.6621432114347,0.06249075578417193,41.5581034717557
29.58006283408366,358.58241787015976,0.7557402766156528,1028.4424756562205,850.187365392506,0.08049387201778824,15.497120216460916
28.0,450.0,0.4,898.0,770.0,0.0,43.8
25.651845223788207,448.8563618062519,0.4909196462876999,841.018672935961,576.5358644006413,0.0,45.44553094907341
28.979756756545306,381.5920364468825,0.554268274488208,933.1098939445944,685.4379249378334,0.032340665497441606,57.9767387474555
5.101849641312365,334.93295548397685,0.5769983974151486,1241.0392329343122,603.6906342654187,0.0,24.212448197892936
92.44421447299612,372.80258978756365,0.5314749830897478,1128.5888673732484,594.471509731293,0.1135202849784835,43.7416928090175
28.0,380.0,0.55,952.0,696.0,0.0,47.5
91.0,400.0,0.5,884.0,528.0,0.0,52.6
28.025640691986467,379.1712359628539,0.5602484451914662,943.8514921385064,758.2617000379657,1.0554113906810647,50.160884846536014
27.112294675998832,356.6632140646765,0.49474854631736687,881.92733252212,803.9603463498673,0.0,40.04875291961096
91.0,475.0,0.44,874.0,503.5,0.0,59.5
28.682707019972554,426.45022659489223,0.3974708073394343,838.1934994132126,851.1310039203089,0.0,48.30719227855442
28.357813515117844,341.6336517321433,0.49340329979156866,959.2676717878539,786.7566505131492,0.05049847794850612,41.05910136813294
27.05975299689125,344.0963091537744,0.49851960437050774,850.2499195388174,848.1116255486801,0.05714449325222615,45.08960523220232
13.674544287281861,331.3344623774217,0.5762952983997441,1245.4029063164462,615.7393500235071,0.0,30.235534306399344
27.682667628357265,359.9438461096542,0.49518122459752145,848.903913023417,849.2310698548956,0.10238599751931785,41.1007716867992
27.36802852458909,343.1927263375772,0.49779521219574413,966.0611098697667,740.8036923870584,0.0,42.53163138175567
90.85734445968374,380.76813646887337,0.5569581248095293,961.8878875601256,696.4537952525422,0.0,53.937362083632706
30.283327167619483,413.89662952012753,0.4889952018200455,523.0062209232162,605.2443499681608,0.0,43.92133530430028
90.01228007080495,470.55384598095566,0.4194621967132396,1032.7002445675182,505.0867270190475,0.01781516523711471,60.421783826286315
26.314897097544637,402.7091124269956,0.4441263427913439,851.9339699098898,820.9677875295405,0.03450249463683879,44.36120023815858
27.30074090285178,403.749684455933,0.48785988494920185,1093.277211435307,662.0462146313969,10.092357498303393,54.84120403290317
31.46727951953089,360.20976186353437,0.49354871238785764,840.5044952136835,788.6336653283341,0.10218474820597871,42.20503876427716
89.77417644134614,423.1538135532307,0.42598733330332583,1032.9875974480728,415.7702088969021,0.03601592073979112,60.189351507592754
91.0,425.0,0.51,1253.75,641.75,0.0,51.2
29.480956070663797,364.2990647830201,0.5000606658188161,886.0879432510483,805.0000116821376,0.027770501940029082,40.3154862178007
26.98075431665241,397.36999784933016,0.4451521253892728,981.7629701939524,780.2372559192969,0.07431141406875912,64.45500974324732
27.673634448454067,372.5149077155989,0.532961705083499,899.5196184575223,529.4129890873246,0.0,37.0432682745222
24.23278803869259,301.6663277821875,0.5571987459172095,947.1585180384386,772.9262699316097,0.024463519346606535,40.751752161515086
26.780586662634292,405.83814681871763,0.434682995873758,936.4194069572237,693.6884001427363,0.0,41.933703662057624
55.21782622568568,427.64164382848827,0.4699112589116055,865.3234271838382,501.5422140781705,0.0,51.80334853711632
28.775251513307765,472.7174595906157,0.41375565091528016,1043.3642688850607,488.0491495089274,0.0,54.014960297076215
26.26659328720903,349.2333909824636,0.4051205845427585,1114.4514015872403,656.4786115484841,0.19502549507180258,57.38948817310919
28.79816991963279,300.296095505149,0.5627036871997892,883.3894076487385,822.5342242051115,0.0835548699442624,40.80562538627983
27.86831334519842,401.32170562616255,0.4547495701477857,954.3805580100242,750.7822784318857,0.0,42.20662370237784
28.0,340.0,0.5,898.0,786.0,0.0,45.1
29.228729352886834,426.60798063062435,0.4929612990066369,937.8040484124962,547.7531823042136,0.0,43.85541549609455
27.088206650443713,382.6762221013277,0.5536053767288619,973.71369845135,767.8344705151976,0.026947630754838733,45.367982756105974
91.06459579953388,400.6525995022158,0.4747687516746139,1157.728497902181,481.2860029365942,0.0,54.34675865911682
28.0,360.0,0.5,898.0,738.0,0.0,43.2
28.0,380.0,0.55,951.3,756.8,0.0,47.5
57.011463391978495,474.9005835109241,0.4450004920386295,884.2108447566517,498.8306564560446,0.0,56.4454444374452
7.467089104962902,352.8539961464089,0.396357370326222,1132.6513941925512,670.0809684503679,0.2410549615078209,36.4532537435387
96.0124572684864,422.6572292733446,0.5224824939104037,852.9991482322891,594.1546193591088,0.0,48.835525538312694
28.671145757098337,338.06562139161724,0.49521039293151314,852.6039068114669,854.4730033609613,0.0,44.90048338113134
28.0,450.0,0.4,845.0,821.0,0.0,44.5
28.0,302.0,0.56,950.0,776.0,0.0,41.0
28.10052298009641,356.5239841435699,0.5016571420017301,1028.562160594133,858.8271424381537,0.3685200206699415,27.46911448549598
55.95622063584702,453.2999711938596,0.4685291730891603,1145.237387803132,556.9954639060539,0.0,53.58439564363959
28.0,355.96,0.4,1032.3,848.38,1.25,43.11
55.70626100684875,473.3257794766742,0.4644291489043558,1200.8636773171897,581.4383682013045,0.06249893429706677,52.850362845944055
86.91723291679641,472.63744353429246,0.4564112355071957,802.6286177142011,552.0135399417588,0.0,56.93499999632574
28.659901175716996,474.25552010043765,0.41646036599924,1040.0798732631185,512.595901342836,0.09212984684353352,54.49754259566541
57.005855860342876,470.8810338712447,0.4423106962518111,1168.9466784855326,570.2819019671426,0.0,57.101025583493
92.31662595254201,401.2201179179186,0.5294696148384533,1175.9389703265304,608.8333234056252,0.06043269115266299,47.62509859087511
27.745992062074116,446.18130060449073,0.4373484746614412,1049.995628914248,520.2618333097719,0.0,49.32409302742774
91.0,425.0,0.49,1177.25,590.75,0.0,52.9
28.260472188403046,357.1722377831907,0.750492941138152,1030.3431922018942,854.9650751429955,0.41348163099837365,16.02121218686253
8.974498475142925,350.55832078964653,0.4040305474983272,1117.7629125928115,658.4486282194713,0.19595970668959561,38.36418354646805
25.718157508080072,374.52652220607024,0.4502713222996099,962.1919370540785,804.5586380213892,0.001727920703890121,41.955136202451435
28.84667526123678,338.6349410463636,0.5020709533321968,958.255970290195,738.2935207666277,0.10527833858203772,43.19238377878458
27.227563997120072,373.743594768614,0.5477115507923076,946.5630961744512,692.8800736858188,0.0,48.1098678843765
58.18781239174327,397.85919431039656,0.4800612462583222,1178.015755839058,492.5620226467088,0.0,50.237357859766874
27.247336626530046,381.6393330445118,0.5537795325098444,954.7394102162164,759.4448645862909,0.003943943531950593,52.27010845947289
28.016406771895056,348.8449122292216,0.6665542367019941,526.893168702794,1206.0816560541275,0.13563809117121747,35.536291959356035
53.92186230942579,348.67679470662046,0.5425432692512863,1191.2679238364392,527.3841338615865,0.0,37.73704586596264
28.0,355.96,0.75,1032.3,848.38,1.25,27.09
28.0,425.0,0.47,1096.5,544.0,0.0,47.2
27.77222891823233,380.9560694845306,0.5544773598210151,930.6441190866958,758.8471959367802,0.09812158905550872,52.15421443603119
8.405205417554583,330.03000853332003,0.5832965005068289,1198.711304739208,605.5832215828176,0.0,24.176379104873554
29.86143570001016,399.45376365881157,0.5320589841704788,1193.960621908824,603.1167484949025,0.026272372757132872,39.240992654874425
27.367633216227222,357.6215219330809,0.7478039163516226,1032.5545042131153,854.3104814846386,0.3441236129682841,16.004658712046446
57.99979084558022,411.9348226751878,0.4898325955937914,1117.6591090647537,613.9913090889436,0.0,57.21762215254243
56.56588705758242,350.30634640346824,0.5091435236908087,1146.4153450616752,471.7101823379551,0.17474780983949212,43.44442085098166
91.0,400.0,0.53,1196.0,616.0,0.0,47.5
27.38562186883353,447.31922206487206,0.34710557374203355,1017.2316292789324,775.2406014468243,0.0820890119316948,85.08949397852001
7.443327920081806,379.69452704057295,0.4586424017370107,1459.6647191110212,795.5678784756913,0.0,22.007279840933652
27.352938434874506,357.14487480145,0.49688989793832194,842.2242839791465,841.8772260502953,0.17120500329964672,40.468350878028744
91.37533540878287,452.45530702527674,0.4762725175866233,1144.6423078845328,566.8833357487434,0.0,55.05424377337442
30.59702115000494,337.2094092825714,0.5713657631657867,1230.3982747428793,605.9512170743509,0.002737760068588178,41.63792412054982
32.58496301666003,349.6775131579966,0.5070575462502328,1146.626578796247,490.294744755164,0.0661273803272575,40.40812818252486
26.55246768593444,378.5285897419665,0.5518131438637777,954.0736589707872,756.416856086555,0.28354002472691764,46.2079703460429
56.25868991265582,424.12278993783383,0.49049659938341716,1193.7023460152038,594.2300323445969,0.04718339132452868,50.564270982221984
53.91015335316173,451.19806937614413,0.4430890732995801,1049.1447218701271,509.5728465057622,0.0,56.32661633242599
7.0,400.0,0.49,1105.0,654.0,10.0,41.04
27.893292688114922,397.08946089535647,0.4986616802836401,877.3480321731627,516.3828011378241,0.133671074423403,44.03627285348041
89.26338353234812,378.31509696773287,0.5086546962217459,1196.3091429472722,501.58266444346464,0.031577528105423136,46.62254827507992
56.0,400.0,0.5,1128.0,572.0,0.0,50.9
56.85418502170241,452.1068254747982,0.42078696039660846,1109.9837581135612,467.8550755806935,0.0,57.261457903570175
28.0,375.0,0.53,1143.75,592.5,0.0,37.8
56.8019940175974,423.1566871768044,0.5224862758937738,849.2415618698919,599.8736529058201,0.21076445432019977,46.249349246846066
26.755078446812742,363.69550352857664,0.5052843430568569,835.7198958586978,796.9248090714946,0.05638907141044671,42.12002327708724
87.41326052397208,350.8898897011111,0.5439826671273303,1187.5129413591515,512.8567981666581,0.0,43.20753528850504
28.1936159513783,400.5149392408637,0.4941169934387509,1104.1913250943364,653.9476698220136,9.998353013695466,52.26759306740256
53.38349824825765,450.9207042563622,0.4218856969800454,1115.4964478523307,455.4006079001643,0.0,57.69359019077124
26.550287015758137,353.85699119565555,0.545869431927919,1210.8604564433342,513.3350946696029,0.016308096349482524,37.21538839326759
6.7082007770707275,347.6229694965152,0.3963112579887823,1107.8884685574108,677.2939956247627,0.4388816604668333,38.762176832122734
28.453648763297476,381.7009237463797,0.5542866709479429,960.4775434840788,703.1141695599653,0.1403264538651488,51.62208515121982
